956	3.5478227	5.4547566
957	3.8280527	6.1837827
958	3.4383692	5.2575332
959	4.1209946	6.4129190
960	3.4921757	6.3338927
961	3.7325311	5.7845295
962	4.2298186	6.5824640
963	3.5564901	6.1177092
964	4.5960765	5.2227518
965	4.2051634	5.4557448
966	3.6119514	6.4498839
967	4.1108144	6.3342790
968	4.1810521	6.1252857
969	3.2981127	5.7011075
970	3.7778209	6.5231444
971	4.8276774	6.1517092
972	3.2304940	6.2887576
973	4.6808602	6.2045369
974	4.5977965	4.8510767
975	3.5398005	5.6109059
976	3.9185164	5.8844532
977	4.0034541	6.3393619
978	4.5486659	6.3628287
979	3.6892302	5.8913914
980	4.1266677	5.9712375
981	3.6968479	5.5220841
982	4.4919489	5.9761111
983	3.6948793	5.7735231
984	3.5360627	5.9680055
985	4.1653935	5.7451263
986	4.0649764	5.3554804
987	4.4250869	5.9184898
988	4.3859617	6.8499769
989	4.1555385	5.6380409
990	4.0050301	6.5392427
991	4.3455082	5.6692176
992	4.0533482	5.3738582
993	4.4176015	6.7158224
994	4.1129929	5.7334892
995	4.1713920	5.7276647
996	3.2567844	6.5315345
997	4.8119536	5.8752978
998	4.5833750	5.1678962
999	4.0738616	5.6512713
1000	3.1729010	5.2093347
1001	3.5452661	6.5342577
1002	4.3447235	5.8678695
1003	4.2092815	6.2397377
1004	2.9140039	6.0202927
1005	4.6369098	5.7425639
1006	3.4949383	6.2128051
1007	4.0683236	6.1845557
1008	3.8804010	5.8369739
1009	4.4502232	6.3689830
1010	5.1914717	6.9736254
1011	4.2634594	5.8627059
1012	3.3381757	6.2222819
1013	3.3935416	5.6658400
1014	3.9865510	5.8754431
1015	4.2499739	5.7656712
1016	4.3071628	6.0892293
1017	3.3537655	6.1705056
1018	3.9656071	6.2053961
1019	4.1004638	5.8373633
1020	4.1786373	5.9818042
1021	4.4173311	5.9096286
1022	4.0237868	5.8335592
1023	4.6194668	6.2554829
1024	3.7317886	6.5672839
1025	3.8052449	5.8668793
1026	3.8777059	5.4585818
1027	3.9579998	5.9144127
1028	4.5466014	5.9458128
1029	3.8618983	5.6473389
1030	4.0935385	6.0528017
1031	3.8650768	6.5011251
1032	4.1614318	6.0072354
1033	3.5555369	5.4325231
1034	4.0463981	5.6630082
1035	3.4902345	6.7639608
1036	4.0936112	5.6747623
1037	3.9144139	5.8095021
1038	3.0845315	5.5277916
1039	4.0318798	6.0889174
1040	0.0000000	-40.0000000
